name,address,city,country,postcode,state,categories,menu item,item value,currency,item description
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Fried Chicken Pizza,16,USD,"Chicken tenders, honey mustard, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Galore Pizza,26.99,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Garden Pizza,16,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Hawaiian Pizza,16,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Heart Attack Pizza,16,USD,"Double pepperoni, double bacon and extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,High Plains Drifter Pizza,16,USD,"Steak, bacon, ham, jalapeno, tomato, ranch sauce"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Massive Cheese Pizza,16.99,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Maui Wowi Pizza,16,USD,"Bacon, grilled chicken, pineapple, mushroom, bbq sauce, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Mexican Pizza,16,USD,"Refried beans, beef, taco sauce, onion, tomato, jalapenos, extra cheese, lettuce, black olives and chips"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Pepperoni Powerhouse Pizza,16,USD,"Triple pepperoni, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Philly Cheese With Beef Pizza,16,USD,"Beef, onions, mushrooms, green peppers, xtra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Philly Cheese With Chicken  Pizza,16,USD,"Chicken, mushroom, green peppers, xtra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Pizza Fries,3.99,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Primavera Pizza,16,USD,"Grilled chicken, mushroom, onion, tomato, peppers"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Run For The Border Pizza,16,USD,"Chili, tomatoes, onions, jalapenos, nacho chips, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Swiss Chalet Pizza,16,USD,"Swiss cheese, meatballs"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Teriyaki Chicken Pizza,16,USD,
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Texas Ranger Pizza,16,USD,"Chicken tenders, beef, ham, jalapenos, bbq sauce"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Western Pizza,16,USD,"Ham, bacon, bbq sauce, onion, green peppers, jalapenos, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Whole Enchilada Pizza,16,USD,"Refried beans, chili, onions, tomato, jalapenos, lettuce, extra cheese"
The Pizza Joint,2402 N High St,Columbus,US,43202,OH,Pizza Place,Zingers Pizza,16,USD,"Chicken tenders, hot sauce, bleu cheese dressing and extra cheese"
Legacy Diner,136 S White Horse Pike,Audubon,US,8106,Camden,Diner,Italian Pizza Burger,7.79,USD,
Casey's General Store,300 E Locust St,Chatsworth,US,60921,IL,"Bars & Clubs,Food & Entertainment,Restaurants",Pizza Bites,0,USD,
Don Juan's Mexican Restaurant,43 S Talbert Blvd,Lexington,US,27292,Arnold,Mexican Restaurant,Mexican Pizza,5.59,USD,
La Hacienda Taqueria,1401 Grant Ave,Novato,US,94945,San Marin,Mexican Restaurant,Mexican Pizza,3.75,USD,Flour tortilla topped with cheese sauce and ground beef
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Breakfast Pizza,13.95,USD,
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Cheese Pizza,7.95,USD,
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Greek Pizza,8.95,USD,"Meatballs, lamb sausage, feta, onion, cucumbers"
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Pepper Bacon Pizza,14.95,USD,"Wildflower honey, fresh mozzarella, pecorino."
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Pepperoni Cheese Pizza,6.95,USD,
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Prosciutto Pizza,13.95,USD,"buffalo mozzarella, asparagus, tomato sauce"
Lia's,4435 Willard Ave,Chevy Chase,US,20815,Chevy Chs Vlg,"Restaurant,Italian Restaurant,Pizza Place",Straight Up Junior Pizza,8.95,USD,
Josephine's Pizza Pastaria,2560 Glendale Ave,Green Bay,US,54313,Howard,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Bbq Chicken Pizza,,,
Chester's Kitchen & Bar,111 S Broadway,Rochester,US,55904,MN,"American Restaurant and New American Restaurant,Fast Food Restaurants,Chicken Take Out,Restaurants,Take Out,Chicken Restaurants",Chesters Lavash Pizza,10.25,USD,"Fresh lavash brushed with basil pesto and topped with oven roasted tomatoes, whole milk mozzarella and fresh basil"
Giovanni's Pizza and Pasta,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,US,8889,NJ,"Pizza Place,Italian Restaurant",Bbq Chicken Pizza,15.5,USD,
Giovanni's Pizza and Pasta,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,US,8889,NJ,"Pizza Place,Italian Restaurant",Chicken Stuffed Pizza,13.5,USD,Served with sauce on the side.
Giovanni's Pizza and Pasta,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,US,8889,NJ,"Pizza Place,Italian Restaurant",Large Sicilian Cheese Pizza,14.75,USD,Classic cheese or create your own pizza.
Giovanni's Pizza and Pasta,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,US,8889,NJ,"Pizza Place,Italian Restaurant",New York Style Cheese Pizza Slice,1.87,USD,
Mediterranea,578 Bloomfield Ave,Montclair,US,7043,NJ,"Restaurant,Middle Eastern Restaurant,Hookah Bar,Mediterranean Restaurant",Flat Bread Pizza,7.95,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza Bianca,15,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza Calabrese,15,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza Con Funghi E Taleggio,14,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza Con Prosciutto E Rucola,15,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza Con Salsiccia E Rapini,14,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza D.o.c.,13,USD,
Davanti Enoteca - Little Italy,1655 India St,San Diego,US,92101,CA,Restaurant,Pizza De Uovo,15,USD,
Fortune Cookie,7708 Maple Ave,Merchantville,US,8109,NJ,"Chinese Restaurant,Restaurant,Asian",Chinese Pizza,3.25,USD,
Fortune Cookie,7708 Maple Ave,Merchantville,US,8109,NJ,"Chinese Restaurant,Restaurant,Asian",Pizza Roll,1.35,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Bacon Cheese Burger Pizza,11.4,USD,"Chopped beef, chunks of bacon with rich cheese and sauce"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Bbq Grilled Chicken Pizza,7.7,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Buffalo Chicken Pizza,7.7,USD,"Our fresh marinated grilled chicken breast with cheese, bleu cheese and hot sauce"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Chicken Cordon Bleu Pizza,7.7,USD,Tender chunks of chicken breast imported ham with cheese and sauce
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Chicken Special Pizza,7.7,USD,Tender chunks of chicken breast and bacon with cheese and sauce
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Grilled Chicken Pizza,7.7,USD,Our fresh marinated grilled chicken breast with cheese and sauce
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Hawaiian Pizza,7.7,USD,"An oven blend of pineapple, ham and bacon with cheese and sauce"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Meat Lover Pizza,11.4,USD,"Pepperoni, sausage, bacon, chopped beef and imported ham with cheese and sauce"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Mushroom Pizza Steak,5.7,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pepperoni Pizza Steak,5.7,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Philly Traditional Steak Pizza,7.7,USD,Thin slices of steak smothered with rich cheese and sauce
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pita Pizza,1.99,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pizza Burger,3.5,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pizza Fries,2.95,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pizza Skins,3.95,USD,"With sour cream, sauce and mozzarella cheese"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Pizza Steak,5.55,USD,
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Supreme Pizza,7.7,USD,"Pepperoni, sausage, mushrooms, onions, green pepper, olives, cheese and sauce"
Valentino Pizza I,5536 Torresdale Ave,Philadelphia,US,19124,PA,Pizza Place,Vegetable Pizza,7.7,USD,"Fresh tomatoes, mushrooms, onions, green peppers, black olives, broccoli, spinach, cheese and sauce"
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,2 Large Pizzas,17.99,USD,With coupon only. Cannot be combined with any other offer.
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,All Meats Pizza,19,USD,"Pepperoni, sausage, meatballs, bacon and ham"
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Eggplant Parmigiana Pizza,15,USD,
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Extra Large Pizza,16,USD,
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Pizza Burger,6.25,USD,
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Pizza Cheese Steak,6.5,USD,
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Pizza Fries,5.75,USD,
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Sicilian Pizza,13.5,USD,With coupon only. Cannot be combined with any other offer
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Spicy Shrimp Bruschetta Pizza,21.99,USD,On thin crust sicilian
"Francesca's Pizza, Pasta and Grill",127 Ark Rd,Mount Laurel,US,8054,Mount Laurel Township,Pizza Place,Tuscan Chicken Pizza,19,USD,"Black olive puree, grilled chicken, roasted red peppers and fresh mozzarella"
Buca Di Beppo - Wheeling,604 N Milwaukee Ave,Wheeling,US,60090,IL,"Restaurant,Restaurants,Pasta Restaurants,Family Restaurants,Pizza Restaurants,Italian Restaurants",Pizza Con Formaggio,,,
Dollar Tree,1006 US Highway 46,Clifton,US,7013,NJ,"Discount Store,Arts Crafts Store,Discount Store and Arts Crafts Store,Cosmetics Shop",Personal Pan Pizza,5.95,USD,
Louie's Bar Restaurant,13825 Britton Park Rd,Fishers,US,46038,IN,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",Bbq Chicken Pizza,18,USD,
Louie's Bar Restaurant,13825 Britton Park Rd,Fishers,US,46038,IN,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",Hawaiian Pizza,18,USD,
Louie's Bar Restaurant,13825 Britton Park Rd,Fishers,US,46038,IN,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",Meat Lovers Pizza,18,USD,
Louie's Bar Restaurant,13825 Britton Park Rd,Fishers,US,46038,IN,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",Pizzas,16,USD,
Louie's Bar Restaurant,13825 Britton Park Rd,Fishers,US,46038,IN,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",The Dude Pizza,18,USD,
Big Blue Bagel,120 N College St,Auburn,US,36830,AL,Bagel Shop,Pizza Bagel,3.95,USD,"Open faced bagel, pizza sauce, mozzarella, and parmesan"
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,1 Ingredient Pizza,17.2,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Cheese Thin Crust Pizza,10.5,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Pan Cheese Pizza,10.95,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Pan Cheese Pizza With One Ingredient,11.95,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Pizza Bread,5.5,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Stuffed Cheese Pizza,13.5,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Stuffed Cheese Pizza With One Ingredient,21.5,USD,
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Thin Crust Four Season Pizza,19.5,USD,"Fresh tomato, mushrooms, black olives, ham and artichokes"
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Thin Crust Hawaiian Pizza,11.05,USD,"Includes pineapple, canadian bacon, and bbq sauce."
Giovanni's Pizza,715 Greenup Ave,Ashland,US,41101,Bellefonte,Pizza Place,Thin Crust Veggie Pizza,13.8,USD,"Mushrooms, green peppers, tomato, spinach and onions"
Nanuet Restaurant,211 Main St,Nanuet,US,10954,NY,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",Large Cheese Pizza,11.95,USD,
Nanuet Restaurant,211 Main St,Nanuet,US,10954,NY,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",Pizza Burger,5.25,USD,
Nanuet Restaurant,211 Main St,Nanuet,US,10954,NY,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",Pizza Fest,15.95,USD,
Nanuet Restaurant,211 Main St,Nanuet,US,10954,NY,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",Small Cheese Pizza,7.95,USD,
Nanuet Restaurant,211 Main St,Nanuet,US,10954,NY,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",White Pizza,9.75,USD,
Bertucci's,10333 S Roberts Rd,Palos Hills,US,60465,IL,Italian Restaurant,Pizza Bread or Tomato Bread,3.75,USD,
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",All Meat Pizza,,,"Pepperoni, canadian bacon, salami and italian sausage."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Buffalo Chicken Pizza,,,"Our incredible pizza with loads of mozzarella, topped with chicken tossed in franks hot sauce and served with a side of ranch dressing."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Canadian Chicken Pizza,,,A combination of mesquite chicken and our smokey canadian bacon.
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Cashew Chicken Pizza,,,"Mesquite chicken, cashews and broccoli."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Chicago Combo Pizza,,,"Italian sausage, pepperoni, canadian bacon, salami, mushrooms, olives, onions and green peppers."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Cubs Pizza,,,"One of our favorite teams, of course . . . chicken, bacon and spinach."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Five Star Pizza,,,"Pepperoni, italian sausage, mushrooms, onions and green peppers."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Garden Vegetable Pizza,,,
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Garlic Chicken Pizza,,,
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Hawaiian Chicken Pizza,,,Mesquite chicken and dole pineapple.
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Maui Chicken Pizza,,,"Like our popular sandwich . . . chicken, bacon, pineapple on our tangy bbq sauce. (jalapenos on request)"
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Ragin Cajun Pizza,,,"Andouille sausage, chicken, green peppers and onions."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Tex Mex Pizza,,,
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",The Chicago Fire Pizza,,,"Andouille sausage, pepperoni, canadian bacon, salami and pineapple."
Chicago Connection,344 W State St,Eagle,US,83616,ID,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Vegetarian Pizza,,,"Mushrooms, olives, onions, green peppers, topped with sliced tomatoes."
Gianni's Pizza & Wings,6 E Main St,Frostburg,US,21532,MD,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",Pita Plain Pizza,3.5,USD,
Gianni's Pizza & Wings,6 E Main St,Frostburg,US,21532,MD,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",Pizza Boat,4.5,USD,
Gianni's Pizza & Wings,6 E Main St,Frostburg,US,21532,MD,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",Regular Plain Pizza,8,USD,
Gianni's Pizza & Wings,6 E Main St,Frostburg,US,21532,MD,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",Sicilian Square Pizza,7.75,USD,
Gianni's Pizza & Wings,6 E Main St,Frostburg,US,21532,MD,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",White Pizza With Tomato,9,USD,
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Baked Ziti Pizza,23.95,USD,Deep Dish
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Bbq Chicken and Bacon Pizza,23.95,USD,Deep Dish
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Brooklyn Style Pizza,20.5,USD,"Thin crust Sicilian, with Mozzarella on the bottom sauce on top, garnished with Oregano and Romano"
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Buffalo Chicken Pizza,23.95,USD,Served with Bleu Cheese Dressing. (Deep Dish)
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Chicken Marsala Pizza,23.95,USD,Deep Dish
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Chicken Pizzaiola,15.5,USD,"Sauteed chicken with Mushrooms, Peppers, and Onions in a Garlic Tomato Sauce."
Gino's Pizza of Babylon,258 Deer Park Ave,Babylon,US,11702,Gilgo Beach,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Chicken Pizzaiola (lunch Portion),8.99,USD,"Sauteed chicken with mushrooms, peppers and onions in a garlic tomato sauce"
